QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Darren Waller,RJ Harvey,Atlanta Falcons,452,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-110484,123617-12525,123617-25011",3,1.83006805139991,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,Tony Pollard,Atlanta Falcons,453,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-40845,123617-63759,123617-12525",3,1.9054067945408926,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Hunter Henry,Ashton Jeanty,Miami Dolphins,454,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-151903,123617-40845,123617-69558,123617-12539",3,2.841030773789174,117.2,59900,contrarian
Matthew Stafford,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Seattle Seahawks,455,"123617-138820,123617-6654,123617-90573,123617-167620,123617-138774,123617-86518,123617-110484,123617-40845,123617-12550",3,2.277472588107253,117.19999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,New York Giants,456,"123617-138820,123617-55050,123617-6654,123617-87770,123617-103539,123617-86518,123617-110484,123617-40845,123617-12543",3,2.463966163232822,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,457,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-69777,123617-151903,123617-40845,123617-12534",3,2.80023369837268,117.19999999999999,59800,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,Tony Pollard,Los Angeles Chargers,458,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-151903,123617-40845,123617-63759,123617-12548",3,1.9479984665812784,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Hunter Henry,Ashton Jeanty,Arizona Cardinals,459,"123617-138820,123617-55050,123617-152316,123617-167031,123617-103539,123617-151903,123617-86312,123617-40845,123617-12546",3,2.5356164900233638,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,Bhayshul Tuten,Miami Dolphins,460,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-40845,123617-160620,123617-12539",3,2.5385023593140064,117.2,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Quentin Johnston,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,461,"123617-138820,123617-55050,123617-102965,123617-167620,123617-110484,123617-120639,123617-86312,123617-40845,123617-12550",3,1.990286073034063,117.19999999999997,60000,contrarian
Bo Nix,De'Von Achane,Ashton Jeanty,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Los Angeles Chargers,462,"123617-138820,123617-102965,123617-87770,123617-167031,123617-90573,123617-103539,123617-110484,123617-40845,123617-12548",3,1.6581668578379416,117.2,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Arizona Cardinals,463,"123617-138820,123617-55050,123617-89951,123617-90573,123617-25079,123617-103539,123617-110484,123617-40845,123617-12546",3,1.6107978168406514,117.19999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,464,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-103619,123617-40845,123617-12550",3,2.5446924924450105,117.19999999999997,59800,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Los Angeles Chargers,465,"123617-138820,123617-55050,123617-89951,123617-57403,123617-103539,123617-86518,123617-110484,123617-40845,123617-12548",3,2.494155018086066,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Woody Marks,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,466,"123617-138820,123617-152316,123617-45889,123617-138774,123617-86518,123617-110484,123617-151903,123617-86080,123617-12548",3,2.2343790683124922,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Brenton Strange,RJ Harvey,Los Angeles Rams,467,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-69558,123617-103587,123617-12538",3,2.784047308630756,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Juwan Johnson,RJ Harvey,Miami Dolphins,468,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-103619,123617-64808,123617-12539",3,2.0383313481573073,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Denver Broncos,469,"123617-138820,123617-152316,123617-90573,123617-167620,123617-138774,123617-110484,123617-151903,123617-40845,123617-12531",3,2.601834701652024,117.19999999999999,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,George Kittle,RJ Harvey,Miami Dolphins,470,"123617-138820,123617-55050,123617-102965,123617-39793,123617-103539,123617-110484,123617-151903,123617-86312,123617-12539",3,2.905408191546782,117.1,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,471,"123617-138820,123617-55050,123617-89951,123617-90573,123617-86518,123617-110484,123617-120639,123617-86080,123617-12531",3,1.5046514643328388,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,472,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-110484,123617-103619,123617-86080,123617-12539",3,1.8837357304647968,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,473,"123617-138820,123617-6654,123617-152647,123617-167620,123617-103539,123617-110484,123617-120639,123617-86080,123617-12550",3,2.4025874458586807,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Denver Broncos,474,"123617-138820,123617-55050,123617-6654,123617-103539,123617-138774,123617-151903,123617-86312,123617-86080,123617-12531",3,1.7553722854254952,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Miami Dolphins,475,"123617-138820,123617-55050,123617-45889,123617-6654,123617-86518,123617-151903,123617-63759,123617-86080,123617-12539",3,2.4709582249685127,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Kyle Pitts Sr.,New Orleans Saints,476,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-151903,123617-40845,123617-86080,123617-12542",3,2.7334937263625214,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,477,"123617-138820,123617-45889,123617-6654,123617-103064,123617-167620,123617-103539,123617-110484,123617-86080,123617-12534",3,2.508211985090421,117.1,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Kyle Pitts Sr.,Jaylen Warren,Tennessee Titans,478,"123617-138820,123617-55050,123617-6654,123617-112057,123617-90573,123617-57403,123617-86312,123617-86080,123617-12534",3,1.5771762141822334,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Parker Washington,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Rams,479,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-137516,123617-103619,123617-40845,123617-12538",3,2.412167923128784,117.09999999999998,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Brenton Strange,RJ Harvey,New Orleans Saints,480,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-57403,123617-110484,123617-103587,123617-12542",3,1.8610066156988938,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Josh Downs,Hunter Henry,RJ Harvey,Los Angeles Chargers,481,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-129305,123617-40845,123617-12548",3,2.3182357167543888,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Tyler Warren,RJ Harvey,New York Giants,482,"123617-138820,123617-55050,123617-6654,123617-90573,123617-137530,123617-110484,123617-151903,123617-137516,123617-12543",3,2.104484416177712,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Alec Pierce,Hunter Henry,Breece Hall,Tennessee Titans,483,"123617-138820,123617-55050,123617-6654,123617-103064,123617-167620,123617-86518,123617-86312,123617-40845,123617-12534",3,1.848359128481778,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,RJ Harvey,New Orleans Saints,484,"123617-138820,123617-6654,123617-151794,123617-90573,123617-167620,123617-138774,123617-110484,123617-151903,123617-12542",3,2.6733744206915553,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Dalton Schultz,Ashton Jeanty,Las Vegas Raiders,485,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-103539,123617-86312,123617-55042,123617-12537",3,2.4664731713604935,117.10000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,486,"123617-138820,123617-45889,123617-6654,123617-152647,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",3,2.2098895220059305,117.1,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,Miami Dolphins,487,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12539",3,2.9310773394318432,117.10000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Brock Bowers,Tyjae Spears,Tennessee Titans,488,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-167620,123617-86312,123617-107293,123617-12534",3,2.8559907417292143,117.10000000000001,59800,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Hunter Henry,Tyjae Spears,Seattle Seahawks,489,"123617-138820,123617-55050,123617-6654,123617-90573,123617-69777,123617-151903,123617-40845,123617-12550,123617-107293",3,1.7451640790424947,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,490,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-57403,123617-137516,123617-86080,123617-12543",3,1.8371537967094969,117.1,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,491,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-151903,123617-137516,123617-86080,123617-12542",3,2.0781636855557135,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Washington Commanders,492,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-151903,123617-86312,123617-40845,123617-12552",3,2.8660668212094356,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,493,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-103539,123617-63759,123617-86080,123617-12550",3,2.763489876785627,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Brenton Strange,TreVeyon Henderson,New York Giants,494,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-120639,123617-103587,123617-12543",3,1.7514775337874808,117.1,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,Theo Johnson,RJ Harvey,Seattle Seahawks,495,"123617-138820,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-151903,123617-128810,123617-12550",3,2.967976516445797,117.09999999999998,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,496,"123617-138820,123617-55050,123617-69189,123617-167620,123617-103539,123617-86518,123617-110484,123617-86080,123617-12542",3,2.9644424725599765,117.1,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,Los Angeles Chargers,497,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-86312,123617-137516,123617-86080,123617-12548",3,1.7424496898719366,117.10000000000001,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,TreVeyon Henderson,Arizona Cardinals,498,"123617-138820,123617-55050,123617-152647,123617-129471,123617-167620,123617-86518,123617-151903,123617-40845,123617-12546",3,1.778720573864677,117.1,60000,contrarian
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,499,"123617-138820,123617-152647,123617-167031,123617-90573,123617-129471,123617-167620,123617-86518,123617-86080,123617-12548",3,2.5360321522099247,117.1,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Chimere Dike,Brenton Strange,RJ Harvey,Los Angeles Chargers,500,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-110484,123617-129112,123617-103587,123617-12548",3,2.858469289972103,117.10000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Brock Bowers,RJ Harvey,Las Vegas Raiders,501,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-110484,123617-151903,123617-151789,123617-12537",3,2.9755555228829245,117.1,59900,contrarian
Sam Darnold,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Dalton Schultz,RJ Harvey,Miami Dolphins,502,"123617-138820,123617-55050,123617-63589,123617-90573,123617-167620,123617-86518,123617-110484,123617-55042,123617-12539",3,2.063137637862204,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,503,"123617-138820,123617-55050,123617-102965,123617-103064,123617-167620,123617-57403,123617-151903,123617-86080,123617-12537",3,2.5317895543473963,117.1,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,504,"123617-138820,123617-55050,123617-45889,123617-129471,123617-57403,123617-103539,123617-110484,123617-40845,123617-12534",3,2.690296267284447,117.09999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Brock Bowers,RJ Harvey,Tennessee Titans,505,"123617-138820,123617-55050,123617-151794,123617-89951,123617-90573,123617-110484,123617-151903,123617-137516,123617-12534",3,2.414862690430448,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Troy Franklin,Hunter Henry,Ashton Jeanty,Miami Dolphins,506,"123617-138820,123617-55050,123617-102965,123617-167031,123617-57403,123617-86518,123617-151903,123617-40845,123617-12539",3,1.9245067113012837,117.1,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,George Kittle,RJ Harvey,Tennessee Titans,507,"123617-138820,123617-55050,123617-89951,123617-167620,123617-39793,123617-103539,123617-110484,123617-151903,123617-12534",3,2.7995351028532993,117.09999999999998,60000,contrarian
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Cade Otton,RJ Harvey,Arizona Cardinals,508,"123617-138820,123617-55050,123617-30231,123617-90573,123617-167620,123617-110484,123617-151903,123617-86811,123617-12546",3,2.7700499552388598,117.1,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Brenton Strange,RJ Harvey,New York Giants,509,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-110484,123617-86312,123617-103587,123617-12543",3,2.6870198330778043,117.1,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,510,"123617-138820,123617-55050,123617-69189,123617-90573,123617-110484,123617-86312,123617-103619,123617-86080,123617-12538",3,1.9692351649906672,117.1,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Jayden Higgins,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,511,"123617-138820,123617-55050,123617-69189,123617-90573,123617-103539,123617-110484,123617-147315,123617-86080,123617-12525",3,2.3415082464164856,117.10000000000001,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Minnesota Vikings,512,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-86080,123617-107293,123617-12540",3,1.6100077089574174,117.10000000000001,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Rams,513,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-151903,123617-86080,123617-107293,123617-12538",3,2.78283204782999,117.1,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,514,"123617-138820,123617-55050,123617-89951,123617-167031,123617-90573,123617-57403,123617-151903,123617-86080,123617-12542",3,1.567754212242075,117.1,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Adonai Mitchell,Cade Otton,RJ Harvey,Miami Dolphins,515,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151789,123617-86811,123617-12539",3,2.190981221132552,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Minnesota Vikings,516,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-154971,123617-86080,123617-12540",3,2.901420078618326,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Jayden Higgins,Brenton Strange,RJ Harvey,Tennessee Titans,517,"123617-138820,123617-55050,123617-152316,123617-45889,123617-110484,123617-151903,123617-147315,123617-103587,123617-12534",3,1.5809660113359132,117.09999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Dalton Schultz,Tyjae Spears,New York Giants,518,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-151903,123617-55042,123617-107293,123617-12543",3,2.4671489784272667,117.1,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Hunter Henry,RJ Harvey,Las Vegas Raiders,519,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-86312,123617-103619,123617-40845,123617-12537",3,2.4559626385071973,117.1,60000,contrarian
Bo Nix,De'Von Achane,Breece Hall,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Seattle Seahawks,520,"123617-138820,123617-102965,123617-103064,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12550",3,1.9906609401454691,117.09999999999998,60000,contrarian
Josh Allen,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,521,"123617-62239,123617-138820,123617-167031,123617-90573,123617-167620,123617-86518,123617-110484,123617-40845,123617-12534",3,2.6416587357794206,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Darnell Mooney,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,522,"123617-138820,123617-55050,123617-152316,123617-69777,123617-110484,123617-151903,123617-103619,123617-40845,123617-12548",3,2.3258005720088453,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,RJ Harvey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Trey McBride,Tyjae Spears,Seattle Seahawks,523,"123617-138820,123617-91750,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-12550,123617-107293",3,1.5169630657630075,116.99999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Cade Otton,RJ Harvey,Atlanta Falcons,524,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-103539,123617-110484,123617-86811,123617-12525",3,2.637657889041548,117.0,59900,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Chris Olave,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,525,"123617-138820,123617-55050,123617-151966,123617-87770,123617-103539,123617-110484,123617-151903,123617-86080,123617-12525",3,2.2130141452614223,117.0,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,526,"123617-138820,123617-55050,123617-151966,123617-167620,123617-110484,123617-151903,123617-86312,123617-103587,123617-12550",3,2.0774653231473135,116.99999999999999,60000,contrarian
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Las Vegas Raiders,527,"123617-62239,123617-138820,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-103587,123617-12537",3,1.590992109903151,117.0,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,528,"123617-138820,123617-152647,123617-102965,123617-90573,123617-25079,123617-110484,123617-86312,123617-86080,123617-12550",3,2.6279334096875093,116.99999999999999,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,529,"123617-138820,123617-55050,123617-45889,123617-129471,123617-57403,123617-110484,123617-151903,123617-86080,123617-12542",3,1.8595923549422946,116.99999999999997,59900,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,530,"123617-138820,123617-45889,123617-152647,123617-102965,123617-167620,123617-86518,123617-110484,123617-86080,123617-12542",3,1.9823740110974133,117.0,59900,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Theo Johnson,RJ Harvey,Atlanta Falcons,531,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-151903,123617-128810,123617-12525",3,2.242217942293251,117.0,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Tyler Warren,RJ Harvey,New Orleans Saints,532,"123617-138820,123617-55050,123617-102965,123617-90573,123617-137530,123617-110484,123617-151903,123617-120639,123617-12542",3,2.654802875855497,116.99999999999997,59900,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,533,"123617-62239,123617-138820,123617-55050,123617-167620,123617-103539,123617-110484,123617-129112,123617-86080,123617-12534",3,2.495145479459814,117.0,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,534,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-57403,123617-103619,123617-86080,123617-12539",3,1.9777957329350169,117.0,59800,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Cade Otton,Ashton Jeanty,Miami Dolphins,535,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86312,123617-86811,123617-12539",3,1.959026488424579,117.00000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,Devin Neal,Los Angeles Rams,536,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-154971,123617-86312,123617-86080,123617-12538",3,1.7750543579069857,117.0,59900,contrarian
